 "GAGE No.  3:  K,I,J Coord. =   1, 44, 76;  STREAM SEGMENT =  14;  REACH =   6 "
     "DATA: Time           Stage            Flow"
     1.0060000E+03   1.9367346E+03   8.1785328E+04
     1.0070000E+03   1.9367391E+03   8.4392422E+04
     1.0080000E+03   1.9367461E+03   8.8483930E+04
     1.0090000E+03   1.9367350E+03   8.1977320E+04
     1.0100000E+03   1.9367217E+03   7.4341773E+04
     1.0110000E+03   1.9367017E+03   6.3500008E+04
     1.0120000E+03   1.9366755E+03   5.0361242E+04
     1.0130000E+03   1.9366735E+03   4.9414734E+04
     1.0140000E+03   1.9366699E+03   4.7723391E+04
     1.0150000E+03   1.9366754E+03   5.0349844E+04
     1.0160000E+03   1.9366737E+03   4.9500797E+04
     1.0170000E+03   1.9366644E+03   4.5195613E+04
     1.0180000E+03   1.9366611E+03   4.3663371E+04
     1.0190000E+03   1.9366454E+03   3.6813793E+04
     1.0200000E+03   1.9366364E+03   3.3071285E+04
     1.0210000E+03   1.9366396E+03   3.4415297E+04
     1.0220000E+03   1.9366304E+03   3.0678326E+04
     1.0230000E+03   1.9366239E+03   2.8167234E+04
     1.0240000E+03   1.9366270E+03   2.9364658E+04
     1.0250000E+03   1.9366279E+03   2.9721953E+04
     1.0260000E+03   1.9366251E+03   2.8650451E+04
     1.0270000E+03   1.9366166E+03   2.5457473E+04
     1.0280000E+03   1.9366136E+03   2.4410260E+04
     1.0290000E+03   1.9366094E+03   2.2894814E+04
     1.0300000E+03   1.9366042E+03   2.1135580E+04
     1.0310000E+03   1.9366031E+03   2.0738906E+04
     1.0320000E+03   1.9365957E+03   1.8309975E+04
     1.0330000E+03   1.9365928E+03   1.7391990E+04
     1.0340000E+03   1.9365896E+03   1.6396105E+04
     1.0350000E+03   1.9365859E+03   1.5311729E+04
     1.0360000E+03   1.9365835E+03   1.4573356E+04
     1.0370000E+03   1.9365815E+03   1.4005937E+04
     1.0380000E+03   1.9365796E+03   1.3450513E+04
     1.0390000E+03   1.9365782E+03   1.3075397E+04
     1.0400000E+03   1.9365770E+03   1.2739109E+04
     1.0410000E+03   1.9365764E+03   1.2562808E+04
     1.0420000E+03   1.9365752E+03   1.2238188E+04
     1.0430000E+03   1.9365742E+03   1.1994714E+04
     1.0440000E+03   1.9365734E+03   1.1752146E+04
     1.0450000E+03   1.9365725E+03   1.1525344E+04
     1.0460000E+03   1.9365717E+03   1.1290969E+04
     1.0470000E+03   1.9365710E+03   1.1149969E+04
     1.0480000E+03   1.9365748E+03   1.2130720E+04
     1.0490000E+03   1.9365763E+03   1.2555878E+04
     1.0500000E+03   1.9366021E+03   2.0392824E+04
     1.0510000E+03   1.9365809E+03   1.3836378E+04
     1.0520000E+03   1.9365764E+03   1.2573732E+04
     1.0530000E+03   1.9365736E+03   1.1802427E+04
     1.0540000E+03   1.9365865E+03   1.5504359E+04
     1.0550000E+03   1.9365756E+03   1.2351682E+04
     1.0560000E+03   1.9365784E+03   1.3112068E+04
     1.0570000E+03   1.9365850E+03   1.5031143E+04
     1.0580000E+03   1.9365750E+03   1.2188109E+04
     1.0590000E+03   1.9365726E+03   1.1552719E+04
     1.0600000E+03   1.9365707E+03   1.1039452E+04
     1.0610000E+03   1.9365693E+03   1.0689928E+04
     1.0620000E+03   1.9365682E+03   1.0413555E+04
     1.0630000E+03   1.9365674E+03   1.0191812E+04
     1.0640000E+03   1.9365667E+03   1.0020826E+04
     1.0650000E+03   1.9365662E+03   9.8752471E+03
     1.0660000E+03   1.9365735E+03   1.1801148E+04
     1.0670000E+03   1.9365736E+03   1.1815689E+04
     1.0680000E+03   1.9365690E+03   1.0604069E+04
     1.0690000E+03   1.9365676E+03   1.0268223E+04
     1.0700000E+03   1.9365667E+03   1.0017709E+04
     1.0710000E+03   1.9365659E+03   9.8221611E+03
     1.0720000E+03   1.9365652E+03   9.6424150E+03
     1.0730000E+03   1.9365646E+03   9.5048330E+03
     1.0740000E+03   1.9365642E+03   9.4089463E+03
     1.0750000E+03   1.9365638E+03   9.3196650E+03
     1.0760000E+03   1.9365636E+03   9.2531553E+03
     1.0770000E+03   1.9365634E+03   9.1899863E+03
     1.0780000E+03   1.9365631E+03   9.1387178E+03
     1.0790000E+03   1.9365629E+03   9.0829912E+03
     1.0800000E+03   1.9365626E+03   9.0271543E+03
     1.0810000E+03   1.9365624E+03   8.9730938E+03
     1.0820000E+03   1.9365623E+03   8.9235039E+03
     1.0830000E+03   1.9365620E+03   8.8758848E+03
     1.0840000E+03   1.9365619E+03   8.8282725E+03
     1.0850000E+03   1.9365616E+03   8.7919102E+03
     1.0860000E+03   1.9365615E+03   8.7604561E+03
     1.0870000E+03   1.9365614E+03   8.7380635E+03
     1.0880000E+03   1.9365859E+03   1.5313953E+04
     1.0890000E+03   1.9365812E+03   1.3935276E+04
     1.0900000E+03   1.9365714E+03   1.1241407E+04
     1.0910000E+03   1.9365691E+03   1.0620388E+04
     1.0920000E+03   1.9365673E+03   1.0163501E+04
     1.0930000E+03   1.9365659E+03   9.8252266E+03
     1.0940000E+03   1.9365649E+03   9.5829629E+03
     1.0950000E+03   1.9366042E+03   2.1171152E+04
     1.0960000E+03   1.9365929E+03   1.7457514E+04
     1.0970000E+03   1.9365923E+03   1.7265484E+04
     1.0980000E+03   1.9365884E+03   1.6065819E+04
     1.0990000E+03   1.9365839E+03   1.4736148E+04
     1.1000000E+03   1.9365822E+03   1.4236943E+04
     1.1010000E+03   1.9365784E+03   1.3137234E+04
     1.1020000E+03   1.9365740E+03   1.1941282E+04
     1.1030000E+03   1.9365701E+03   1.0914588E+04
     1.1040000E+03   1.9365673E+03   1.0178208E+04
     1.1050000E+03   1.9365654E+03   9.7036445E+03
     1.1060000E+03   1.9365645E+03   9.4755371E+03
     1.1070000E+03   1.9365636E+03   9.2714541E+03
     1.1080000E+03   1.9365629E+03   9.0951982E+03
     1.1090000E+03   1.9365621E+03   8.9036113E+03
     1.1100000E+03   1.9365699E+03   1.0852115E+04
     1.1110000E+03   1.9365646E+03   9.5049297E+03
     1.1120000E+03   1.9365640E+03   9.3560371E+03
     1.1130000E+03   1.9365636E+03   9.2717949E+03
     1.1140000E+03   1.9365632E+03   9.1834434E+03
     1.1150000E+03   1.9365627E+03   9.0628330E+03
     1.1160000E+03   1.9365623E+03   8.9257139E+03
     1.1170000E+03   1.9365616E+03   8.7934805E+03
     1.1180000E+03   1.9365612E+03   8.6718408E+03
     1.1190000E+03   1.9365721E+03   1.1433483E+04
     1.1200000E+03   1.9365649E+03   9.5816836E+03
     1.1210000E+03   1.9365637E+03   9.2806416E+03
     1.1220000E+03   1.9365630E+03   9.1058076E+03
     1.1230000E+03   1.9365623E+03   8.9433457E+03
     1.1240000E+03   1.9365616E+03   8.8033369E+03
     1.1250000E+03   1.9365613E+03   8.6887910E+03
     1.1260000E+03   1.9367255E+03   7.6654828E+04
     1.1270000E+03   1.9368136E+03   1.3265705E+05
     1.1280000E+03   1.9368199E+03   1.3726659E+05
     1.1290000E+03   1.9367462E+03   8.8717898E+04
     1.1300000E+03   1.9367039E+03   6.4772059E+04
     1.1310000E+03   1.9366776E+03   5.1484832E+04
     1.1320000E+03   1.9366567E+03   4.1803492E+04
     1.1330000E+03   1.9366456E+03   3.6940594E+04
     1.1340000E+03   1.9366403E+03   3.4713668E+04
     1.1350000E+03   1.9366256E+03   2.8880799E+04
     1.1360000E+03   1.9366331E+03   3.1804232E+04
     1.1370000E+03   1.9368759E+03   1.7961766E+05
     1.1380000E+03   1.9367036E+03   6.4615641E+04
     1.1390000E+03   1.9366793E+03   5.2283180E+04
     1.1400000E+03   1.9366613E+03   4.3807488E+04
     1.1410000E+03   1.9366483E+03   3.8075176E+04
     1.1420000E+03   1.9366388E+03   3.4114414E+04
     1.1430000E+03   1.9366949E+03   6.0106137E+04
     1.1440000E+03   1.9366833E+03   5.4330754E+04
     1.1450000E+03   1.9366508E+03   3.9177809E+04
     1.1460000E+03   1.9366471E+03   3.7589250E+04
     1.1470000E+03   1.9366349E+03   3.2509051E+04
     1.1480000E+03   1.9366279E+03   2.9795021E+04
     1.1490000E+03   1.9366229E+03   2.7862947E+04
     1.1500000E+03   1.9366191E+03   2.6441994E+04
     1.1510000E+03   1.9366324E+03   3.1548561E+04
     1.1520000E+03   1.9366204E+03   2.6884279E+04
     1.1530000E+03   1.9366168E+03   2.5602541E+04
     1.1540000E+03   1.9366143E+03   2.4638389E+04
     1.1550000E+03   1.9366122E+03   2.3904244E+04
     1.1560000E+03   1.9366105E+03   2.3334287E+04
     1.1570000E+03   1.9366093E+03   2.2867926E+04
     1.1580000E+03   1.9366082E+03   2.2492629E+04
     1.1590000E+03   1.9366095E+03   2.2956637E+04
     1.1600000E+03   1.9366075E+03   2.2277006E+04
     1.1610000E+03   1.9366067E+03   2.1992691E+04
     1.1620000E+03   1.9366060E+03   2.1753834E+04
     1.1630000E+03   1.9366053E+03   2.1554938E+04
     1.1640000E+03   1.9366049E+03   2.1392133E+04
     1.1650000E+03   1.9366075E+03   2.2306389E+04
     1.1660000E+03   1.9366189E+03   2.6355365E+04
     1.1670000E+03   1.9366107E+03   2.3404057E+04
     1.1680000E+03   1.9366089E+03   2.2766951E+04
     1.1690000E+03   1.9366074E+03   2.2266514E+04
     1.1700000E+03   1.9366063E+03   2.1875557E+04
     1.1710000E+03   1.9366180E+03   2.6020865E+04
     1.1720000E+03   1.9366185E+03   2.6207418E+04
     1.1730000E+03   1.9366223E+03   2.7621613E+04
     1.1740000E+03   1.9366289E+03   3.0142832E+04
     1.1750000E+03   1.9366180E+03   2.6026656E+04
     1.1760000E+03   1.9366237E+03   2.8135594E+04
     1.1770000E+03   1.9366160E+03   2.5260943E+04
     1.1780000E+03   1.9366129E+03   2.4174117E+04
     1.1790000E+03   1.9366106E+03   2.3363055E+04
     1.1800000E+03   1.9366088E+03   2.2722779E+04
     1.1810000E+03   1.9366107E+03   2.3380924E+04
     1.1820000E+03   1.9366631E+03   4.4675695E+04
     1.1830000E+03   1.9366471E+03   3.7611180E+04
     1.1840000E+03   1.9366283E+03   2.9926221E+04
     1.1850000E+03   1.9366207E+03   2.7049891E+04
     1.1860000E+03   1.9366251E+03   2.8719715E+04
     1.1870000E+03   1.9367698E+03   1.0332702E+05
     1.1880000E+03   1.9366569E+03   4.1830223E+04
     1.1890000E+03   1.9366431E+03   3.5894027E+04
     1.1900000E+03   1.9366327E+03   3.1658688E+04
     1.1910000E+03   1.9366256E+03   2.8880320E+04
     1.1920000E+03   1.9366248E+03   2.8558547E+04
     1.1930000E+03   1.9366230E+03   2.7921752E+04
     1.1940000E+03   1.9366222E+03   2.7565730E+04
     1.1950000E+03   1.9366342E+03   3.2221049E+04
     1.1960000E+03   1.9366360E+03   3.2985352E+04
     1.1970000E+03   1.9366262E+03   2.9112400E+04
     1.1980000E+03   1.9366239E+03   2.8234693E+04
     1.1990000E+03   1.9366180E+03   2.6031729E+04
     1.2000000E+03   1.9366146E+03   2.4814043E+04
     1.2010000E+03   1.9366121E+03   2.3886727E+04
     1.2020000E+03   1.9366100E+03   2.3149617E+04
     1.2030000E+03   1.9366083E+03   2.2557457E+04
     1.2040000E+03   1.9366069E+03   2.2095404E+04
     1.2050000E+03   1.9366060E+03   2.1743018E+04
     1.2060000E+03   1.9366051E+03   2.1446234E+04
     1.2070000E+03   1.9366044E+03   2.1195078E+04
     1.2080000E+03   1.9366038E+03   2.0989801E+04
     1.2090000E+03   1.9366031E+03   2.0811049E+04
     1.2100000E+03   1.9366028E+03   2.0664908E+04
     1.2110000E+03   1.9366024E+03   2.0529834E+04
     1.2120000E+03   1.9366021E+03   2.0408650E+04
     1.2130000E+03   1.9366017E+03   2.0310258E+04
     1.2140000E+03   1.9366014E+03   2.0229238E+04
     1.2150000E+03   1.9366012E+03   2.0154432E+04
     1.2160000E+03   1.9366011E+03   2.0083008E+04
     1.2170000E+03   1.9366008E+03   2.0018148E+04
     1.2180000E+03   1.9366006E+03   1.9954619E+04
     1.2190000E+03   1.9366005E+03   1.9895939E+04
     1.2200000E+03   1.9366003E+03   1.9859977E+04
     1.2210000E+03   1.9366003E+03   1.9845672E+04
     1.2220000E+03   1.9366001E+03   1.9789799E+04
     1.2230000E+03   1.9366005E+03   1.9909775E+04
     1.2240000E+03   1.9366029E+03   2.0705912E+04
     1.2250000E+03   1.9366084E+03   2.2611303E+04
     1.2260000E+03   1.9366116E+03   2.3715486E+04
     1.2270000E+03   1.9366183E+03   2.6147963E+04
     1.2280000E+03   1.9366554E+03   4.1197836E+04
     1.2290000E+03   1.9366260E+03   2.9009281E+04
     1.2300000E+03   1.9366196E+03   2.6644365E+04
     1.2310000E+03   1.9366150E+03   2.4927615E+04
     1.2320000E+03   1.9366116E+03   2.3692777E+04
     1.2330000E+03   1.9366089E+03   2.2773752E+04
     1.2340000E+03   1.9366068E+03   2.2057984E+04
     1.2350000E+03   1.9366052E+03   2.1507100E+04
     1.2360000E+03   1.9366040E+03   2.1078619E+04
     1.2370000E+03   1.9366029E+03   2.0730984E+04
     1.2380000E+03   1.9366021E+03   2.0444846E+04
     1.2390000E+03   1.9366014E+03   2.0211088E+04
     1.2400000E+03   1.9366008E+03   2.0015904E+04
     1.2410000E+03   1.9366003E+03   1.9866234E+04
     1.2420000E+03   1.9366000E+03   1.9734785E+04
     1.2430000E+03   1.9365996E+03   1.9630922E+04
     1.2440000E+03   1.9365994E+03   1.9541848E+04
     1.2450000E+03   1.9365991E+03   1.9459170E+04
     1.2460000E+03   1.9365989E+03   1.9383193E+04
     1.2470000E+03   1.9365986E+03   1.9311543E+04
     1.2480000E+03   1.9365985E+03   1.9254881E+04
     1.2490000E+03   1.9365983E+03   1.9196174E+04
     1.2500000E+03   1.9365996E+03   1.9640180E+04
     1.2510000E+03   1.9366014E+03   2.0215104E+04
     1.2520000E+03   1.9365996E+03   1.9600797E+04
     1.2530000E+03   1.9366024E+03   2.0534223E+04
     1.2540000E+03   1.9366121E+03   2.3894314E+04
     1.2550000E+03   1.9366322E+03   3.1481271E+04
     1.2560000E+03   1.9366432E+03   3.5952266E+04
     1.2570000E+03   1.9366655E+03   4.5795703E+04
     1.2580000E+03   1.9366962E+03   6.0767832E+04
     1.2590000E+03   1.9366637E+03   4.4918422E+04
     1.2600000E+03   1.9366837E+03   5.4480953E+04
     1.2610000E+03   1.9369108E+03   2.0837352E+05
     1.2620000E+03   1.9367183E+03   7.2575141E+04
     1.2630000E+03   1.9366866E+03   5.5941055E+04
     1.2640000E+03   1.9366582E+03   4.2446883E+04
     1.2650000E+03   1.9366449E+03   3.6679039E+04
     1.2660000E+03   1.9366327E+03   3.1654777E+04
     1.2670000E+03   1.9366256E+03   2.8907021E+04
     1.2680000E+03   1.9366346E+03   3.2414793E+04
     1.2690000E+03   1.9366589E+03   4.2760898E+04
     1.2700000E+03   1.9366338E+03   3.2092734E+04
     1.2710000E+03   1.9366572E+03   4.2026398E+04
     1.2720000E+03   1.9366772E+03   5.1299191E+04
     1.2730000E+03   1.9366952E+03   6.0238648E+04
     1.2740000E+03   1.9366925E+03   5.8897730E+04
     1.2750000E+03   1.9366613E+03   4.3797855E+04
     1.2760000E+03   1.9366989E+03   6.2181480E+04
     1.2770000E+03   1.9366887E+03   5.6961434E+04
     1.2780000E+03   1.9366670E+03   4.6420188E+04
     1.2790000E+03   1.9366537E+03   4.0422020E+04
     1.2800000E+03   1.9366416E+03   3.5263691E+04
     1.2810000E+03   1.9366648E+03   4.5454750E+04
     1.2820000E+03   1.9367073E+03   6.6593445E+04
     1.2830000E+03   1.9366924E+03   5.8832641E+04
     1.2840000E+03   1.9366906E+03   5.7870805E+04
     1.2850000E+03   1.9367272E+03   7.7580742E+04
     1.2860000E+03   1.9367306E+03   7.9595961E+04
     1.2870000E+03   1.9366685E+03   4.7154445E+04
     1.2880000E+03   1.9366536E+03   4.0415438E+04
     1.2890000E+03   1.9366381E+03   3.3815055E+04
     1.2900000E+03   1.9366458E+03   3.7019730E+04
     1.2910000E+03   1.9366700E+03   4.7898816E+04
     1.2920000E+03   1.9367042E+03   6.5049312E+04
     1.2930000E+03   1.9367534E+03   9.3167859E+04
     1.2940000E+03   1.9367594E+03   9.6843656E+04
     1.2950000E+03   1.9367694E+03   1.0316138E+05
     1.2960000E+03   1.9367617E+03   9.8302266E+04
     1.2970000E+03   1.9367152E+03   7.0898484E+04
     1.2980000E+03   1.9366761E+03   5.0779648E+04
     1.2990000E+03   1.9366710E+03   4.8334648E+04
     1.3000000E+03   1.9366956E+03   6.0492711E+04
     1.3010000E+03   1.9367538E+03   9.3399672E+04
     1.3020000E+03   1.9367395E+03   8.4808500E+04
     1.3030000E+03   1.9367205E+03   7.3857297E+04
     1.3040000E+03   1.9366624E+03   4.4315738E+04
     1.3050000E+03   1.9366458E+03   3.7036051E+04
     1.3060000E+03   1.9366348E+03   3.2478305E+04
     1.3070000E+03   1.9366272E+03   2.9521355E+04
     1.3080000E+03   1.9366294E+03   3.0371193E+04
     1.3090000E+03   1.9366414E+03   3.5173910E+04
     1.3100000E+03   1.9366360E+03   3.2989887E+04
     1.3110000E+03   1.9366976E+03   6.1516621E+04
     1.3120000E+03   1.9368018E+03   1.2458149E+05
     1.3130000E+03   1.9367750E+03   1.0673345E+05
     1.3140000E+03   1.9367794E+03   1.0963544E+05
     1.3150000E+03   1.9367648E+03   1.0018218E+05
     1.3160000E+03   1.9368278E+03   1.4299488E+05
     1.3170000E+03   1.9368556E+03   1.6380344E+05
     1.3180000E+03   1.9368605E+03   1.6755095E+05
     1.3190000E+03   1.9368867E+03   1.8845767E+05
     1.3200000E+03   1.9368982E+03   1.9781458E+05
     1.3210000E+03   1.9369189E+03   2.1526122E+05
     1.3220000E+03   1.9368916E+03   1.9235817E+05
     1.3230000E+03   1.9369006E+03   1.9982636E+05
     1.3240000E+03   1.9367920E+03   1.1789555E+05
     1.3250000E+03   1.9368127E+03   1.3226770E+05
     1.3260000E+03   1.9368629E+03   1.6948916E+05
     1.3270000E+03   1.9368577E+03   1.6544406E+05
     1.3280000E+03   1.9368730E+03   1.7740119E+05
     1.3290000E+03   1.9368683E+03   1.7364230E+05
     1.3300000E+03   1.9368312E+03   1.4548778E+05
     1.3310000E+03   1.9368490E+03   1.5875484E+05
     1.3320000E+03   1.9368276E+03   1.4272159E+05
     1.3330000E+03   1.9368037E+03   1.2576583E+05
     1.3340000E+03   1.9368036E+03   1.2567409E+05
     1.3350000E+03   1.9368016E+03   1.2427178E+05
     1.3360000E+03   1.9367852E+03   1.1318335E+05
     1.3370000E+03   1.9367963E+03   1.2063320E+05
     1.3380000E+03   1.9367865E+03   1.1407388E+05
     1.3390000E+03   1.9367721E+03   1.0462734E+05
     1.3400000E+03   1.9367349E+03   8.1873008E+04
     1.3410000E+03   1.9367247E+03   7.6066812E+04
     1.3420000E+03   1.9367086E+03   6.7227188E+04
     1.3430000E+03   1.9367014E+03   6.3388500E+04
     1.3440000E+03   1.9367524E+03   9.2366070E+04
     1.3450000E+03   1.9366897E+03   5.7385320E+04
     1.3460000E+03   1.9367399E+03   8.4819609E+04
     1.3470000E+03   1.9367251E+03   7.6283070E+04
     1.3480000E+03   1.9366954E+03   6.0319492E+04
     1.3490000E+03   1.9367104E+03   6.8244539E+04
     1.3500000E+03   1.9366819E+03   5.3495848E+04
     1.3510000E+03   1.9366895E+03   5.7256688E+04
     1.3520000E+03   1.9366870E+03   5.6040059E+04
     1.3530000E+03   1.9366716E+03   4.8532879E+04
     1.3540000E+03   1.9366674E+03   4.6576738E+04
     1.3550000E+03   1.9366803E+03   5.2704215E+04
     1.3560000E+03   1.9366713E+03   4.8355246E+04
     1.3570000E+03   1.9366647E+03   4.5321543E+04
     1.3580000E+03   1.9366520E+03   3.9657527E+04
     1.3590000E+03   1.9366412E+03   3.5083383E+04
     1.3600000E+03   1.9366277E+03   2.9654783E+04
     1.3610000E+03   1.9366261E+03   2.9042064E+04
     1.3620000E+03   1.9366239E+03   2.8203434E+04
     1.3630000E+03   1.9366228E+03   2.7783811E+04
     1.3640000E+03   1.9366163E+03   2.5375279E+04
     1.3650000E+03   1.9366110E+03   2.3464717E+04
     1.3660000E+03   1.9366062E+03   2.1797828E+04
     1.3670000E+03   1.9366030E+03   2.0705348E+04
     1.3680000E+03   1.9366006E+03   1.9896631E+04
     1.3690000E+03   1.9365981E+03   1.9094707E+04
     1.3700000E+03   1.9365920E+03   1.7156479E+04
     1.3710000E+03   1.9365918E+03   1.7085525E+04
     1.3720000E+03   1.9365897E+03   1.6436549E+04
     1.3730000E+03   1.9365864E+03   1.5431442E+04
     1.3740000E+03   1.9365841E+03   1.4749606E+04
     1.3750000E+03   1.9365853E+03   1.5119161E+04
     1.3760000E+03   1.9365804E+03   1.3695463E+04
     1.3770000E+03   1.9365781E+03   1.3054288E+04
     1.3780000E+03   1.9365754E+03   1.2296148E+04
     1.3790000E+03   1.9365737E+03   1.1839572E+04
     1.3800000E+03   1.9365725E+03   1.1522223E+04
     1.3810000E+03   1.9365713E+03   1.1188634E+04
     1.3820000E+03   1.9365703E+03   1.0959383E+04
     1.3830000E+03   1.9365696E+03   1.0744207E+04
     1.3840000E+03   1.9365687E+03   1.0542028E+04
     1.3850000E+03   1.9365680E+03   1.0351965E+04
     1.3860000E+03   1.9365675E+03   1.0209534E+04
     1.3870000E+03   1.9365847E+03   1.4936190E+04
     1.3880000E+03   1.9365723E+03   1.1450588E+04
     1.3890000E+03   1.9365698E+03   1.0829387E+04
     1.3900000E+03   1.9365681E+03   1.0392480E+04
     1.3910000E+03   1.9365669E+03   1.0057350E+04
     1.3920000E+03   1.9365658E+03   9.8057676E+03
     1.3930000E+03   1.9365857E+03   1.5243970E+04
     1.3940000E+03   1.9365743E+03   1.2003097E+04
     1.3950000E+03   1.9365697E+03   1.0800851E+04
     1.3960000E+03   1.9365676E+03   1.0269375E+04
     1.3970000E+03   1.9365662E+03   9.8825146E+03
     1.3980000E+03   1.9365649E+03   9.5985898E+03
     1.3990000E+03   1.9365642E+03   9.3957412E+03
     1.4000000E+03   1.9365729E+03   1.1623229E+04
     1.4010000E+03   1.9365662E+03   9.8843975E+03
     1.4020000E+03   1.9365647E+03   9.5348857E+03
     1.4030000E+03   1.9365637E+03   9.2835986E+03
     1.4040000E+03   1.9365630E+03   9.0990684E+03
     1.4050000E+03   1.9365624E+03   8.9643828E+03
     1.4060000E+03   1.9365619E+03   8.8572080E+03
     1.4070000E+03   1.9365616E+03   8.7751621E+03
     1.4080000E+03   1.9365614E+03   8.7193037E+03
     1.4090000E+03   1.9365612E+03   8.6695361E+03
     1.4100000E+03   1.9365610E+03   8.6262988E+03
     1.4110000E+03   1.9365608E+03   8.5889551E+03
     1.4120000E+03   1.9365607E+03   8.5539658E+03
     1.4130000E+03   1.9365605E+03   8.5196348E+03
     1.4140000E+03   1.9365604E+03   8.4912461E+03
     1.4150000E+03   1.9365603E+03   8.4614736E+03
     1.4160000E+03   1.9365602E+03   8.4345693E+03
     1.4170000E+03   1.9365601E+03   8.4071641E+03
     1.4180000E+03   1.9365599E+03   8.3816875E+03
     1.4190000E+03   1.9365598E+03   8.3576182E+03
     1.4200000E+03   1.9365597E+03   8.3328154E+03
     1.4210000E+03   1.9365596E+03   8.3084990E+03
     1.4220000E+03   1.9365620E+03   8.8660264E+03
     1.4230000E+03   1.9365603E+03   8.4607598E+03
     1.4240000E+03   1.9365599E+03   8.3744756E+03
     1.4250000E+03   1.9365596E+03   8.3081504E+03
     1.4260000E+03   1.9365594E+03   8.2564834E+03
     1.4270000E+03   1.9365592E+03   8.2139248E+03
     1.4280000E+03   1.9365591E+03   8.1756069E+03
     1.4290000E+03   1.9365590E+03   8.1443179E+03
     1.4300000E+03   1.9365588E+03   8.1173667E+03
     1.4310000E+03   1.9365625E+03   9.0014697E+03
     1.4320000E+03   1.9365599E+03   8.3805879E+03
     1.4330000E+03   1.9365594E+03   8.2598379E+03
     1.4340000E+03   1.9365591E+03   8.1682905E+03
     1.4350000E+03   1.9365587E+03   8.1002378E+03
     1.4360000E+03   1.9365585E+03   8.0475034E+03
     1.4370000E+03   1.9365618E+03   8.8069629E+03
     1.4380000E+03   1.9365593E+03   8.2449922E+03
     1.4390000E+03   1.9365588E+03   8.1293320E+03
     1.4400000E+03   1.9365585E+03   8.0406631E+03
     1.4410000E+03   1.9365582E+03   7.9756436E+03
     1.4420000E+03   1.9365580E+03   7.9250146E+03
     1.4430000E+03   1.9365579E+03   7.8873325E+03
     1.4440000E+03   1.9365576E+03   7.8562949E+03
     1.4450000E+03   1.9365575E+03   7.8300190E+03
     1.4460000E+03   1.9365575E+03   7.8049785E+03
     1.4470000E+03   1.9365574E+03   7.7817319E+03
     1.4480000E+03   1.9365573E+03   7.7629473E+03
     1.4490000E+03   1.9365571E+03   7.7414985E+03
     1.4500000E+03   1.9365573E+03   7.7670146E+03
     1.4510000E+03   1.9365691E+03   1.0634572E+04
     1.4520000E+03   1.9365614E+03   8.7302715E+03
     1.4530000E+03   1.9365597E+03   8.3329541E+03
     1.4540000E+03   1.9365587E+03   8.0996387E+03
     1.4550000E+03   1.9365580E+03   7.9384385E+03
     1.4560000E+03   1.9365575E+03   7.8229487E+03
     1.4570000E+03   1.9365573E+03   7.7516196E+03
     1.4580000E+03   1.9365570E+03   7.7034321E+03
     1.4590000E+03   1.9365569E+03   7.6662720E+03
     1.4600000E+03   1.9365568E+03   7.6430420E+03
     1.4610000E+03   1.9365566E+03   7.6215186E+03
     1.4620000E+03   1.9365605E+03   8.5256543E+03
     1.4630000E+03   1.9365609E+03   8.6153184E+03
     1.4640000E+03   1.9365586E+03   8.0619868E+03
     1.4650000E+03   1.9365580E+03   7.9194150E+03
     1.4660000E+03   1.9365575E+03   7.8107544E+03
     1.4670000E+03   1.9365571E+03   7.7224512E+03
     1.4680000E+03   1.9365568E+03   7.6536211E+03
     1.4690000E+03   1.9365565E+03   7.5926772E+03
     1.4700000E+03   1.9365563E+03   7.5388892E+03
     1.4710000E+03   1.9365560E+03   7.4982285E+03
     1.4720000E+03   1.9365559E+03   7.4651782E+03
     1.4730000E+03   1.9365764E+03   1.2567368E+04
     1.4740000E+03   1.9365728E+03   1.1582397E+04
     1.4750000E+03   1.9365845E+03   1.4873089E+04
     1.4760000E+03   1.9365713E+03   1.1224928E+04
     1.4770000E+03   1.9365684E+03   1.0466127E+04
     1.4780000E+03   1.9365657E+03   9.7804561E+03
     1.4790000E+03   1.9365643E+03   9.4398369E+03
     1.4800000E+03   1.9365640E+03   9.3564521E+03
     1.4810000E+03   1.9365728E+03   1.1600291E+04
     1.4820000E+03   1.9365762E+03   1.2528530E+04
     1.4830000E+03   1.9365774E+03   1.2872411E+04
     1.4840000E+03   1.9365817E+03   1.4101262E+04
     1.4850000E+03   1.9365844E+03   1.4884431E+04
     1.4860000E+03   1.9365874E+03   1.5785030E+04
     1.4870000E+03   1.9365863E+03   1.5438784E+04
     1.4880000E+03   1.9365817E+03   1.4085730E+04
     1.4890000E+03   1.9365790E+03   1.3303137E+04
     1.4900000E+03   1.9365775E+03   1.2906788E+04
     1.4910000E+03   1.9365769E+03   1.2755385E+04
     1.4920000E+03   1.9365771E+03   1.2791395E+04
     1.4930000E+03   1.9365770E+03   1.2786754E+04
     1.4940000E+03   1.9365770E+03   1.2766700E+04
     1.4950000E+03   1.9366465E+03   3.7335824E+04
     1.4960000E+03   1.9366488E+03   3.8341652E+04
     1.4970000E+03   1.9366255E+03   2.8868078E+04
     1.4980000E+03   1.9366210E+03   2.7142523E+04
     1.4990000E+03   1.9366322E+03   3.1470539E+04
     1.5000000E+03   1.9366183E+03   2.6151535E+04
     1.5010000E+03   1.9366090E+03   2.2799602E+04
     1.5020000E+03   1.9366060E+03   2.1733754E+04
