Date ,     1,     2,     3,     4,     5,     6,     7,     8,     9,    10,    11,    12,    13,    14,    15,    16,    17,    18,    19,    20,    21,    22,    23
1980-12-12, 7.310E-02, 1.824E-01, 7.825E-02, 2.120E-01, 2.948E-03, 1.441E-01, 2.064E-02, 2.630E-01, 3.025E-01, 4.982E-01, 1.408E-01, 5.325E-01, 1.398E-01, 1.978E-01, 1.853E-03, 2.388E-03, 1.846E-02, 1.253E-02, 2.464E-03, 1.190E-03, 4.093E-02, 2.952E-02, 4.281E-02
1980-12-13, 8.409E-02, 1.872E-01, 8.919E-02, 2.282E-01, 2.922E-03, 1.509E-01, 2.055E-02, 2.641E-01, 3.020E-01, 4.953E-01, 1.503E-01, 5.295E-01, 1.399E-01, 1.969E-01, 2.034E-03, 2.841E-03, 2.053E-02, 1.330E-02, 2.912E-03, 1.110E-03, 4.208E-02, 3.487E-02, 4.781E-02
1980-12-14, 1.018E-01, 1.993E-01, 1.026E-01, 2.495E-01, 2.930E-03, 1.641E-01, 2.264E-02, 2.663E-01, 3.108E-01, 4.956E-01, 1.640E-01, 5.270E-01, 1.422E-01, 1.972E-01, 2.360E-03, 3.233E-03, 2.299E-02, 1.530E-02, 3.289E-03, 1.161E-03, 4.679E-02, 3.770E-02, 5.333E-02
1980-12-15, 1.343E-01, 2.305E-01, 1.404E-01, 2.998E-01, 3.773E-03, 2.020E-01, 2.923E-02, 2.948E-01, 3.543E-01, 5.548E-01, 2.064E-01, 5.508E-01, 1.559E-01, 2.245E-01, 3.151E-03, 4.262E-03, 2.856E-02, 1.978E-02, 4.385E-03, 1.952E-03, 5.918E-02, 4.564E-02, 6.726E-02
1980-12-16, 1.611E-01, 2.567E-01, 1.693E-01, 3.387E-01, 4.433E-03, 2.268E-01, 3.435E-02, 3.375E-01, 3.990E-01, 6.331E-01, 2.355E-01, 6.136E-01, 1.649E-01, 2.438E-01, 3.667E-03, 5.054E-03, 3.389E-02, 2.269E-02, 5.212E-03, 2.759E-03, 6.714E-02, 5.133E-02, 7.772E-02
1980-12-17, 1.927E-01, 2.871E-01, 2.012E-01, 3.812E-01, 5.114E-03, 2.527E-01, 3.965E-02, 3.831E-01, 4.476E-01, 7.088E-01, 2.659E-01, 6.906E-01, 1.740E-01, 2.662E-01, 4.198E-03, 5.997E-03, 3.969E-02, 2.566E-02, 6.196E-03, 3.719E-03, 7.539E-02, 5.706E-02, 9.001E-02
1980-12-18, 2.156E-01, 3.070E-01, 2.158E-01, 4.026E-01, 5.382E-03, 2.623E-01, 4.171E-02, 4.046E-01, 4.744E-01, 7.425E-01, 2.778E-01, 7.246E-01, 1.768E-01, 2.770E-01, 4.367E-03, 6.541E-03, 4.414E-02, 2.658E-02, 6.750E-03, 4.189E-03, 7.798E-02, 5.797E-02, 9.631E-02
1980-12-19, 2.382E-01, 3.264E-01, 2.252E-01, 4.162E-01, 5.736E-03, 2.716E-01, 4.416E-02, 4.356E-01, 5.052E-01, 7.900E-01, 2.873E-01, 7.729E-01, 1.804E-01, 2.925E-01, 4.482E-03, 6.784E-03, 4.918E-02, 2.730E-02, 7.003E-03, 4.847E-03, 8.050E-02, 5.321E-02, 9.967E-02
1980-12-20, 2.501E-01, 3.339E-01, 2.196E-01, 4.103E-01, 5.807E-03, 2.695E-01, 4.415E-02, 4.508E-01, 5.215E-01, 8.102E-01, 2.823E-01, 7.944E-01, 1.799E-01, 2.994E-01, 4.309E-03, 6.038E-03, 5.326E-02, 2.645E-02, 6.246E-03, 5.097E-03, 7.871E-02, 4.305E-02, 9.068E-02
1980-12-21, 2.533E-01, 3.356E-01, 2.201E-01, 4.140E-01, 5.244E-03, 2.603E-01, 4.037E-02, 4.190E-01, 4.939E-01, 7.458E-01, 2.741E-01, 7.226E-01, 1.726E-01, 2.839E-01, 4.161E-03, 5.652E-03, 5.502E-02, 2.527E-02, 5.699E-03, 4.471E-03, 7.427E-02, 4.585E-02, 8.395E-02
1980-12-22, 3.133E-01, 3.925E-01, 2.624E-01, 4.647E-01, 6.957E-03, 3.209E-01, 5.278E-02, 5.404E-01, 6.266E-01, 9.459E-01, 3.233E-01, 8.987E-01, 1.959E-01, 3.520E-01, 4.849E-03, 5.139E-03, 7.361E-02, 2.942E-02, 5.519E-03, 7.070E-03, 9.245E-02, 4.239E-02, 8.281E-02
1980-12-23, 2.705E-01, 3.497E-01, 2.024E-01, 3.893E-01, 5.746E-03, 2.711E-01, 4.281E-02, 4.704E-01, 5.580E-01, 8.247E-01, 2.659E-01, 7.890E-01, 1.791E-01, 3.140E-01, 3.803E-03, 3.804E-03, 7.033E-02, 2.343E-02, 4.213E-03, 5.369E-03, 7.526E-02, 3.278E-02, 6.411E-02
1980-12-24, 2.776E-01, 3.509E-01, 1.966E-01, 3.835E-01, 5.819E-03, 2.723E-01, 4.265E-02, 4.946E-01, 5.735E-01, 8.547E-01, 2.614E-01, 8.298E-01, 1.777E-01, 3.235E-01, 3.709E-03, 3.563E-03, 7.480E-02, 2.302E-02, 4.094E-03, 5.576E-03, 7.308E-02, 3.199E-02, 6.178E-02
1980-12-25, 2.709E-01, 3.441E-01, 1.793E-01, 3.555E-01, 6.123E-03, 2.704E-01, 4.324E-02, 5.474E-01, 6.062E-01, 9.245E-01, 2.474E-01, 9.305E-01, 1.794E-01, 3.443E-01, 3.409E-03, 2.894E-03, 8.105E-02, 2.179E-02, 3.375E-03, 6.356E-03, 6.933E-02, 2.719E-02, 5.244E-02
1980-12-26, 2.543E-01, 3.176E-01, 1.489E-01, 3.072E-01, 5.808E-03, 2.480E-01, 3.926E-02, 5.524E-01, 5.954E-01, 9.169E-01, 2.150E-01, 9.528E-01, 1.733E-01, 3.411E-01, 2.813E-03, 2.276E-03, 9.125E-02, 1.860E-02, 2.689E-03, 6.248E-03, 6.004E-02, 2.262E-02, 4.261E-02
1980-12-27, 2.355E-01, 2.895E-01, 1.218E-01, 2.627E-01, 5.358E-03, 2.251E-01, 3.486E-02, 5.464E-01, 5.750E-01, 8.913E-01, 1.863E-01, 9.599E-01, 1.657E-01, 3.321E-01, 2.305E-03, 1.810E-03, 9.715E-02, 1.562E-02, 2.179E-03, 5.996E-03, 5.128E-02, 1.934E-02, 3.437E-02
1980-12-28, 2.121E-01, 2.573E-01, 9.734E-02, 2.264E-01, 4.712E-03, 1.995E-01, 2.985E-02, 5.155E-01, 5.361E-01, 8.296E-01, 1.580E-01, 9.200E-01, 1.563E-01, 3.120E-01, 1.798E-03, 1.438E-03, 1.002E-01, 1.286E-02, 1.764E-03, 5.487E-03, 4.269E-02, 1.660E-02, 2.796E-02
1980-12-29, 1.942E-01, 2.340E-01, 7.999E-02, 2.002E-01, 4.164E-03, 1.805E-01, 2.549E-02, 4.803E-01, 4.963E-01, 7.651E-01, 1.370E-01, 8.581E-01, 1.490E-01, 2.940E-01, 1.445E-03, 1.177E-03, 9.988E-02, 1.056E-02, 1.470E-03, 4.977E-03, 3.618E-02, 1.465E-02, 2.348E-02
1980-12-30, 1.789E-01, 2.148E-01, 6.784E-02, 1.818E-01, 3.745E-03, 1.661E-01, 2.204E-02, 4.532E-01, 4.621E-01, 7.147E-01, 1.212E-01, 8.087E-01, 1.436E-01, 2.793E-01, 1.198E-03, 9.971E-04, 1.003E-01, 8.960E-03, 1.260E-03, 4.536E-03, 3.174E-02, 1.343E-02, 2.045E-02
1980-12-31, 1.657E-01, 1.983E-01, 5.851E-02, 1.670E-01, 3.368E-03, 1.527E-01, 1.919E-02, 4.253E-01, 4.291E-01, 6.648E-01, 1.085E-01, 7.525E-01, 1.387E-01, 2.648E-01, 1.010E-03, 8.574E-04, 1.006E-01, 7.722E-03, 1.095E-03, 4.084E-03, 2.808E-02, 1.238E-02, 1.816E-02
1981-01-01, 1.557E-01, 1.857E-01, 5.211E-02, 1.570E-01, 3.087E-03, 1.439E-01, 1.712E-02, 4.026E-01, 4.020E-01, 6.243E-01, 9.981E-02, 7.046E-01, 1.357E-01, 2.533E-01, 8.797E-04, 7.619E-04, 1.009E-01, 6.875E-03, 9.777E-04, 3.684E-03, 2.576E-02, 1.176E-02, 1.678E-02
1981-01-02, 1.596E-01, 1.883E-01, 5.493E-02, 1.647E-01, 3.143E-03, 1.525E-01, 1.791E-02, 4.047E-01, 4.050E-01, 6.280E-01, 1.064E-01, 6.972E-01, 1.385E-01, 2.564E-01, 9.805E-04, 8.876E-04, 1.023E-01, 7.609E-03, 1.084E-03, 3.377E-03, 2.805E-02, 1.339E-02, 1.957E-02
1981-01-03, 1.584E-01, 1.859E-01, 5.556E-02, 1.666E-01, 3.130E-03, 1.545E-01, 1.808E-02, 4.135E-01, 4.039E-01, 6.329E-01, 1.078E-01, 7.193E-01, 1.395E-01, 2.571E-01, 1.014E-03, 9.493E-04, 1.037E-01, 7.815E-03, 1.129E-03, 3.255E-03, 2.863E-02, 1.417E-02, 2.085E-02
1981-01-04, 1.945E-01, 2.238E-01, 1.061E-01, 2.335E-01, 3.829E-03, 1.986E-01, 2.398E-02, 4.362E-01, 4.292E-01, 6.603E-01, 1.507E-01, 6.998E-01, 1.511E-01, 2.812E-01, 1.931E-03, 2.301E-03, 1.081E-01, 1.328E-02, 2.498E-03, 4.751E-03, 4.107E-02, 2.651E-02, 3.732E-02
1981-01-05, 1.797E-01, 2.113E-01, 8.343E-02, 2.136E-01, 3.331E-03, 1.831E-01, 2.084E-02, 4.140E-01, 4.073E-01, 6.268E-01, 1.364E-01, 6.735E-01, 1.462E-01, 2.657E-01, 1.636E-03, 1.800E-03, 1.068E-01, 1.097E-02, 1.941E-03, 3.206E-03, 3.688E-02, 2.179E-02, 3.263E-02
1981-01-06, 1.827E-01, 2.158E-01, 8.706E-02, 2.228E-01, 3.261E-03, 1.852E-01, 2.148E-02, 4.076E-01, 4.008E-01, 6.145E-01, 1.388E-01, 6.571E-01, 1.466E-01, 2.626E-01, 1.735E-03, 1.881E-03, 1.074E-01, 1.177E-02, 1.985E-03, 2.986E-03, 3.882E-02, 2.211E-02, 3.436E-02
1981-01-07, 1.920E-01, 2.260E-01, 9.399E-02, 2.340E-01, 3.587E-03, 1.994E-01, 2.436E-02, 4.189E-01, 4.179E-01, 6.352E-01, 1.482E-01, 6.538E-01, 1.521E-01, 2.763E-01, 1.881E-03, 1.889E-03, 1.093E-01, 1.317E-02, 2.072E-03, 3.194E-03, 4.279E-02, 2.240E-02, 3.636E-02
1981-01-08, 1.939E-01, 2.286E-01, 9.480E-02, 2.355E-01, 3.845E-03, 2.061E-01, 2.600E-02, 4.350E-01, 4.358E-01, 6.656E-01, 1.523E-01, 6.695E-01, 1.548E-01, 2.874E-01, 1.812E-03, 1.927E-03, 1.110E-01, 1.337E-02, 2.157E-03, 3.248E-03, 4.314E-02, 2.272E-02, 3.689E-02
1981-01-09, 1.944E-01, 2.308E-01, 9.649E-02, 2.382E-01, 4.117E-03, 2.096E-01, 2.713E-02, 4.521E-01, 4.517E-01, 6.949E-01, 1.548E-01, 6.840E-01, 1.565E-01, 2.980E-01, 1.797E-03, 1.954E-03, 1.125E-01, 1.320E-02, 2.183E-03, 3.233E-03, 4.305E-02, 2.302E-02, 3.732E-02
1981-01-10, 1.933E-01, 2.316E-01, 9.511E-02, 2.398E-01, 4.139E-03, 2.079E-01, 2.694E-02, 4.541E-01, 4.547E-01, 7.016E-01, 1.529E-01, 6.818E-01, 1.536E-01, 2.955E-01, 1.783E-03, 1.973E-03, 1.119E-01, 1.289E-02, 2.169E-03, 2.942E-03, 4.214E-02, 2.327E-02, 3.748E-02
1981-01-11, 1.916E-01, 2.317E-01, 9.375E-02, 2.415E-01, 3.813E-03, 2.053E-01, 2.611E-02, 4.477E-01, 4.544E-01, 6.953E-01, 1.510E-01, 6.696E-01, 1.514E-01, 2.876E-01, 1.771E-03, 1.993E-03, 1.117E-01, 1.271E-02, 2.172E-03, 2.685E-03, 4.155E-02, 2.350E-02, 3.775E-02
1981-01-12, 1.895E-01, 2.316E-01, 9.297E-02, 2.431E-01, 3.652E-03, 2.029E-01, 2.542E-02, 4.535E-01, 4.630E-01, 7.057E-01, 1.498E-01, 6.781E-01, 1.501E-01, 2.839E-01, 1.760E-03, 2.011E-03, 1.119E-01, 1.256E-02, 2.176E-03, 2.516E-03, 4.110E-02, 2.370E-02, 3.798E-02
1981-01-13, 1.872E-01, 2.312E-01, 9.221E-02, 2.445E-01, 3.521E-03, 2.008E-01, 2.462E-02, 4.728E-01, 4.762E-01, 7.409E-01, 1.485E-01, 7.307E-01, 1.492E-01, 2.825E-01, 1.750E-03, 2.028E-03, 1.127E-01, 1.241E-02, 2.179E-03, 2.505E-03, 4.070E-02, 2.387E-02, 3.820E-02
1981-01-14, 1.850E-01, 2.305E-01, 9.156E-02, 2.458E-01, 3.406E-03, 1.988E-01, 2.400E-02, 4.619E-01, 4.621E-01, 7.191E-01, 1.474E-01, 7.292E-01, 1.486E-01, 2.792E-01, 1.742E-03, 2.043E-03, 1.127E-01, 1.229E-02, 2.182E-03, 2.379E-03, 4.035E-02, 2.398E-02, 3.839E-02
1981-01-15, 1.827E-01, 2.296E-01, 9.098E-02, 2.470E-01, 3.306E-03, 1.970E-01, 2.347E-02, 4.646E-01, 4.563E-01, 7.012E-01, 1.466E-01, 7.726E-01, 1.480E-01, 2.766E-01, 1.734E-03, 2.057E-03, 1.124E-01, 1.218E-02, 2.185E-03, 2.375E-03, 4.004E-02, 2.409E-02, 3.856E-02
1981-01-16, 1.852E-01, 2.330E-01, 9.406E-02, 2.502E-01, 3.631E-03, 2.016E-01, 2.538E-02, 4.892E-01, 4.783E-01, 7.392E-01, 1.502E-01, 7.643E-01, 1.516E-01, 2.893E-01, 1.787E-03, 2.096E-03, 1.177E-01, 1.266E-02, 2.311E-03, 3.890E-03, 4.119E-02, 2.415E-02, 3.930E-02
1981-01-17, 1.915E-01, 2.403E-01, 1.064E-01, 2.672E-01, 3.778E-03, 2.109E-01, 2.648E-02, 4.954E-01, 4.829E-01, 7.393E-01, 1.597E-01, 7.748E-01, 1.541E-01, 2.960E-01, 2.014E-03, 2.424E-03, 1.256E-01, 1.386E-02, 2.664E-03, 4.541E-03, 4.410E-02, 2.604E-02, 4.281E-02
1981-01-18, 1.827E-01, 2.329E-01, 9.407E-02, 2.549E-01, 3.285E-03, 1.990E-01, 2.364E-02, 4.763E-01, 4.634E-01, 6.964E-01, 1.497E-01, 7.946E-01, 1.501E-01, 2.830E-01, 1.792E-03, 2.153E-03, 1.242E-01, 1.243E-02, 2.277E-03, 2.958E-03, 4.085E-02, 2.452E-02, 3.998E-02
1981-01-19, 1.844E-01, 2.354E-01, 9.726E-02, 2.600E-01, 3.415E-03, 2.018E-01, 2.437E-02, 4.777E-01, 4.728E-01, 7.071E-01, 1.525E-01, 8.240E-01, 1.510E-01, 2.876E-01, 1.843E-03, 2.218E-03, 1.336E-01, 1.279E-02, 2.373E-03, 3.569E-03, 4.163E-02, 2.481E-02, 4.084E-02
1981-01-20, 1.851E-01, 2.367E-01, 1.006E-01, 2.646E-01, 3.441E-03, 2.026E-01, 2.447E-02, 4.781E-01, 4.744E-01, 7.034E-01, 1.540E-01, 8.605E-01, 1.513E-01, 2.883E-01, 1.887E-03, 2.302E-03, 1.448E-01, 1.303E-02, 2.465E-03, 4.043E-03, 4.200E-02, 2.554E-02, 4.159E-02
1981-01-21, 1.789E-01, 2.314E-01, 9.311E-02, 2.570E-01, 3.146E-03, 1.951E-01, 2.266E-02, 4.661E-01, 4.614E-01, 6.750E-01, 1.480E-01, 8.965E-01, 1.490E-01, 2.801E-01, 1.764E-03, 2.159E-03, 1.476E-01, 1.218E-02, 2.267E-03, 3.551E-03, 4.008E-02, 2.449E-02, 3.993E-02
1981-01-22, 1.778E-01, 2.311E-01, 9.333E-02, 2.585E-01, 3.099E-03, 1.947E-01, 2.239E-02, 4.680E-01, 4.606E-01, 6.681E-01, 1.482E-01, 9.687E-01, 1.488E-01, 2.788E-01, 1.768E-03, 2.177E-03, 1.579E-01, 1.217E-02, 2.277E-03, 3.867E-03, 4.004E-02, 2.465E-02, 4.019E-02
1981-01-23, 2.211E-01, 2.733E-01, 1.511E-01, 3.260E-01, 5.367E-03, 2.455E-01, 3.582E-02, 6.155E-01, 5.879E-01, 8.908E-01, 1.923E-01, 1.142E+00, 1.680E-01, 3.435E-01, 2.617E-03, 3.202E-03, 1.994E-01, 1.824E-02, 3.699E-03, 1.376E-02, 5.301E-02, 3.150E-02, 5.236E-02
1981-01-24, 1.959E-01, 2.506E-01, 1.108E-01, 2.850E-01, 3.677E-03, 2.126E-01, 2.627E-02, 5.142E-01, 5.195E-01, 7.416E-01, 1.644E-01, 9.706E-01, 1.568E-01, 3.034E-01, 2.015E-03, 2.461E-03, 1.748E-01, 1.385E-02, 2.589E-03, 5.505E-03, 4.429E-02, 2.660E-02, 4.441E-02
1981-01-25, 1.947E-01, 2.497E-01, 1.097E-01, 2.850E-01, 3.577E-03, 2.103E-01, 2.559E-02, 5.021E-01, 5.142E-01, 7.228E-01, 1.632E-01, 9.264E-01, 1.544E-01, 3.003E-01, 1.992E-03, 2.447E-03, 1.743E-01, 1.364E-02, 2.565E-03, 5.084E-03, 4.376E-02, 2.656E-02, 4.416E-02
1981-01-26, 2.038E-01, 2.598E-01, 1.242E-01, 3.082E-01, 3.505E-03, 2.148E-01, 2.631E-02, 4.913E-01, 5.089E-01, 7.053E-01, 1.719E-01, 8.886E-01, 1.555E-01, 2.975E-01, 2.248E-03, 2.832E-03, 1.738E-01, 1.494E-02, 2.923E-03, 4.802E-03, 4.715E-02, 2.998E-02, 4.918E-02
1981-01-27, 1.967E-01, 2.536E-01, 1.255E-01, 3.010E-01, 3.394E-03, 2.125E-01, 2.498E-02, 4.799E-01, 5.018E-01, 6.890E-01, 1.792E-01, 8.560E-01, 1.537E-01, 2.933E-01, 2.107E-03, 3.670E-03, 1.729E-01, 1.398E-02, 3.799E-03, 4.424E-03, 4.482E-02, 3.786E-02, 5.602E-02
1981-01-28, 1.942E-01, 2.515E-01, 1.249E-01, 2.981E-01, 3.307E-03, 2.089E-01, 2.429E-02, 4.699E-01, 4.951E-01, 6.746E-01, 1.807E-01, 8.274E-01, 1.527E-01, 2.896E-01, 2.069E-03, 4.056E-03, 1.720E-01, 1.366E-02, 4.196E-03, 4.112E-03, 4.405E-02, 4.184E-02, 5.924E-02
1981-01-29, 1.920E-01, 2.494E-01, 1.194E-01, 2.946E-01, 3.230E-03, 2.052E-01, 2.369E-02, 4.606E-01, 4.885E-01, 6.618E-01, 1.748E-01, 8.020E-01, 1.516E-01, 2.861E-01, 2.019E-03, 3.482E-03, 1.710E-01, 1.338E-02, 3.598E-03, 3.829E-03, 4.326E-02, 3.653E-02, 5.376E-02
1981-01-30, 1.899E-01, 2.475E-01, 1.167E-01, 2.919E-01, 3.161E-03, 2.027E-01, 2.315E-02, 4.521E-01, 4.819E-01, 6.500E-01, 1.724E-01, 7.794E-01, 1.508E-01, 2.826E-01, 1.980E-03, 3.310E-03, 1.699E-01, 1.313E-02, 3.417E-03, 3.567E-03, 4.260E-02, 3.511E-02, 5.200E-02
1981-01-31, 1.880E-01, 2.456E-01, 1.142E-01, 2.894E-01, 3.102E-03, 2.004E-01, 2.268E-02, 4.441E-01, 4.755E-01, 6.395E-01, 1.702E-01, 7.592E-01, 1.501E-01, 2.794E-01, 1.946E-03, 3.164E-03, 1.687E-01, 1.292E-02, 3.263E-03, 3.336E-03, 4.203E-02, 3.384E-02, 5.048E-02
1981-02-01, 1.863E-01, 2.437E-01, 1.120E-01, 2.870E-01, 3.049E-03, 1.982E-01, 2.225E-02, 4.367E-01, 4.692E-01, 6.297E-01, 1.682E-01, 7.411E-01, 1.494E-01, 2.763E-01, 1.915E-03, 3.038E-03, 1.673E-01, 1.273E-02, 3.130E-03, 3.121E-03, 4.152E-02, 3.272E-02, 4.917E-02
1981-02-02, 1.847E-01, 2.418E-01, 1.100E-01, 2.848E-01, 3.001E-03, 1.963E-01, 2.187E-02, 4.299E-01, 4.631E-01, 6.210E-01, 1.664E-01, 7.249E-01, 1.488E-01, 2.733E-01, 1.888E-03, 2.930E-03, 1.659E-01, 1.256E-02, 3.015E-03, 2.921E-03, 4.107E-02, 3.175E-02, 4.803E-02
1981-02-03, 1.833E-01, 2.400E-01, 1.082E-01, 2.827E-01, 2.958E-03, 1.945E-01, 2.153E-02, 4.235E-01, 4.575E-01, 6.129E-01, 1.647E-01, 7.103E-01, 1.483E-01, 2.705E-01, 1.864E-03, 2.836E-03, 1.644E-01, 1.241E-02, 2.914E-03, 2.734E-03, 4.067E-02, 3.091E-02, 4.704E-02
1981-02-04, 1.819E-01, 2.383E-01, 1.066E-01, 2.807E-01, 2.919E-03, 1.928E-01, 2.123E-02, 4.174E-01, 4.521E-01, 6.053E-01, 1.632E-01, 6.970E-01, 1.478E-01, 2.679E-01, 1.842E-03, 2.754E-03, 1.628E-01, 1.228E-02, 2.827E-03, 2.570E-03, 4.032E-02, 3.016E-02, 4.618E-02
1981-02-05, 1.806E-01, 2.366E-01, 1.051E-01, 2.788E-01, 2.884E-03, 1.913E-01, 2.096E-02, 4.118E-01, 4.468E-01, 5.985E-01, 1.618E-01, 6.847E-01, 1.474E-01, 2.654E-01, 1.822E-03, 2.682E-03, 1.611E-01, 1.216E-02, 2.750E-03, 2.417E-03, 4.000E-02, 2.951E-02, 4.542E-02
1981-02-06, 1.794E-01, 2.350E-01, 1.038E-01, 2.771E-01, 2.852E-03, 1.899E-01, 2.072E-02, 4.064E-01, 4.417E-01, 5.923E-01, 1.605E-01, 6.734E-01, 1.470E-01, 2.630E-01, 1.805E-03, 2.620E-03, 1.595E-01, 1.205E-02, 2.683E-03, 2.273E-03, 3.972E-02, 2.892E-02, 4.476E-02
1981-02-07, 1.783E-01, 2.335E-01, 1.025E-01, 2.755E-01, 2.823E-03, 1.885E-01, 2.049E-02, 4.014E-01, 4.370E-01, 5.864E-01, 1.593E-01, 6.631E-01, 1.466E-01, 2.608E-01, 1.789E-03, 2.565E-03, 1.578E-01, 1.196E-02, 2.624E-03, 2.141E-03, 3.947E-02, 2.841E-02, 4.417E-02
1981-02-08, 1.772E-01, 2.320E-01, 1.014E-01, 2.739E-01, 2.797E-03, 1.873E-01, 2.029E-02, 3.966E-01, 4.325E-01, 5.811E-01, 1.583E-01, 6.536E-01, 1.462E-01, 2.587E-01, 1.774E-03, 2.516E-03, 1.562E-01, 1.187E-02, 2.572E-03, 2.016E-03, 3.924E-02, 2.794E-02, 4.366E-02
1981-02-09, 1.762E-01, 2.306E-01, 1.006E-01, 2.725E-01, 2.772E-03, 1.861E-01, 2.011E-02, 3.921E-01, 4.282E-01, 5.761E-01, 1.581E-01, 6.447E-01, 1.459E-01, 2.567E-01, 1.763E-03, 2.563E-03, 1.546E-01, 1.180E-02, 2.623E-03, 1.902E-03, 3.905E-02, 3.079E-02, 4.431E-02
1981-02-10, 1.753E-01, 2.296E-01, 1.096E-01, 2.781E-01, 2.751E-03, 1.887E-01, 1.995E-02, 3.881E-01, 4.240E-01, 5.715E-01, 1.662E-01, 6.365E-01, 1.460E-01, 2.548E-01, 1.763E-03, 2.975E-03, 1.530E-01, 1.194E-02, 3.053E-03, 1.797E-03, 3.901E-02, 3.386E-02, 4.816E-02
1981-02-11, 2.053E-01, 2.733E-01, 1.859E-01, 3.851E-01, 2.854E-03, 2.209E-01, 2.204E-02, 3.880E-01, 4.241E-01, 5.684E-01, 2.191E-01, 6.289E-01, 1.511E-01, 2.563E-01, 2.978E-03, 4.717E-03, 1.520E-01, 1.777E-02, 4.709E-03, 1.965E-03, 5.166E-02, 4.677E-02, 6.949E-02
1981-02-12, 2.360E-01, 3.049E-01, 2.212E-01, 4.346E-01, 2.945E-03, 2.459E-01, 2.711E-02, 3.889E-01, 4.360E-01, 5.702E-01, 2.507E-01, 6.217E-01, 1.606E-01, 2.674E-01, 3.486E-03, 5.308E-03, 1.530E-01, 2.111E-02, 5.311E-03, 2.599E-03, 6.168E-02, 5.151E-02, 7.836E-02
1981-02-13, 3.718E-01, 4.683E-01, 4.460E-01, 7.170E-01, 6.084E-03, 3.714E-01, 4.597E-02, 5.378E-01, 5.758E-01, 7.777E-01, 4.141E-01, 6.717E-01, 1.956E-01, 3.748E-01, 5.723E-03, 9.435E-03, 1.815E-01, 3.504E-02, 9.577E-03, 1.102E-02, 9.131E-02, 8.063E-02, 1.259E-01
1981-02-14, 7.511E-01, 8.331E-01, 9.383E-01, 1.292E+00, 2.272E-02, 6.661E-01, 1.203E-01, 1.324E+00, 1.186E+00, 1.873E+00, 7.369E-01, 1.517E+00, 3.039E-01, 7.572E-01, 1.235E-02, 1.588E-02, 4.184E-01, 7.940E-02, 1.781E-02, 9.449E-02, 1.731E-01, 1.427E-01, 2.095E-01
1981-02-15, 6.536E-01, 7.379E-01, 7.883E-01, 1.104E+00, 1.836E-02, 5.698E-01, 9.626E-02, 1.113E+00, 1.051E+00, 1.581E+00, 6.300E-01, 1.327E+00, 2.800E-01, 6.517E-01, 1.018E-02, 1.414E-02, 3.501E-01, 6.510E-02, 1.620E-02, 7.286E-02, 1.457E-01, 1.333E-01, 1.767E-01
1981-02-16, 8.647E-01, 8.704E-01, 9.170E-01, 1.274E+00, 2.307E-02, 6.371E-01, 1.132E-01, 1.320E+00, 1.221E+00, 1.855E+00, 6.959E-01, 1.561E+00, 3.030E-01, 7.500E-01, 1.192E-02, 1.710E-02, 4.301E-01, 7.654E-02, 2.022E-02, 1.002E-01, 1.656E-01, 1.627E-01, 1.947E-01
1981-02-17, 1.180E+00, 1.008E+00, 1.071E+00, 1.468E+00, 2.885E-02, 7.208E-01, 1.358E-01, 1.596E+00, 1.453E+00, 2.207E+00, 7.694E-01, 1.876E+00, 3.386E-01, 8.777E-01, 1.404E-02, 2.122E-02, 5.303E-01, 9.057E-02, 2.544E-02, 1.364E-01, 1.892E-01, 1.947E-01, 2.168E-01
1981-02-18, 1.271E+00, 1.065E+00, 1.109E+00, 1.542E+00, 3.110E-02, 7.448E-01, 1.450E-01, 1.755E+00, 1.559E+00, 2.395E+00, 7.796E-01, 2.031E+00, 3.533E-01, 9.410E-01, 1.463E-02, 2.380E-02, 5.598E-01, 9.446E-02, 2.807E-02, 1.550E-01, 1.957E-01, 2.040E-01, 2.238E-01
1981-02-19, 1.479E+00, 1.176E+00, 1.183E+00, 1.686E+00, 3.495E-02, 7.940E-01, 1.625E-01, 1.995E+00, 1.796E+00, 2.710E+00, 8.076E-01, 2.315E+00, 3.769E-01, 1.048E+00, 1.578E-02, 2.839E-02, 6.681E-01, 1.021E-01, 3.267E-02, 1.862E-01, 2.075E-01, 1.996E-01, 2.406E-01
1981-02-20, 9.877E-01, 9.498E-01, 9.149E-01, 1.361E+00, 2.639E-02, 6.496E-01, 1.250E-01, 1.552E+00, 1.467E+00, 2.196E+00, 6.587E-01, 1.834E+00, 3.213E-01, 8.699E-01, 1.167E-02, 2.096E-02, 5.637E-01, 7.724E-02, 2.300E-02, 1.365E-01, 1.588E-01, 1.386E-01, 1.783E-01
1981-02-21, 9.417E-01, 9.108E-01, 8.260E-01, 1.292E+00, 2.331E-02, 5.982E-01, 1.128E-01, 1.438E+00, 1.405E+00, 2.047E+00, 6.034E-01, 1.692E+00, 2.965E-01, 8.032E-01, 1.012E-02, 1.818E-02, 5.322E-01, 6.840E-02, 1.878E-02, 1.182E-01, 1.410E-01, 1.258E-01, 1.528E-01
